STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP
3015,Street DT,Free Standing,40.4712,-78.4064,240 Park Hills Plaza,Altoona,PA,16602
3016,Street DT,Free Standing,46.8002,-96.8434,3751 53rd Ave South,Fargo,ND,58104
3017,Street DT,Free Standing,40.7691,-84.162,3200 Elida Road,Lima,OH,45807
3018,Mall,Food Court,37.5373,-122.2992,74 Hillsdale Mall,San Mateo,CA,94403
3019,Street Non-DT,End Cap,38.6503,-121.0668,"4354 Town Center Blvd.,",El Dorado Hills,CA,95762
3022,Street DT,Free Standing,40.5396,-122.3502,4660 Churn Creek Road,Redding,CA,96002
3023,Mall,In Line,32.7688,-117.148,1640 Camino Del Rio N #120,San Diego,CA,92108
3027,Street DT,Free Standing,33.1753,-96.5183,601 W. Princeton Rd.,Princeton,TX,75407
3028,Street DT,Free Standing,36.2821,-115.1328,6778 N 5th St,North Las Vegas,NV,89084
3029,Street DT,Free Standing,33.597,-86.6438,1465 Gadsden Hwy,Birmingham,AL,35235
3030,Street DT,Free Standing,40.7386,-96.7015,1540 Pine Lake Rd,Lincoln,NE,68512
3031,Street DT,Free Standing,26.1723,-97.6715,2205 S 77 Sunshine Strip,Harlingen,TX,78550
3032,Street DT,Free Standing,28.7079,-100.4837,231 S Bibb Ave,Eagle Pass,TX,78852
3033,Street DT,Free Standing,39.9584,-104.775,3586 Eagle Blvd,Brighton,CO,80601
3034,Street DT,Free Standing,41.1122,-83.2114,840 W. Market Street,Tiffin,OH,44883
3035,Street DT,End Cap,39.1288,-123.1985,1236 Airport Park Blvd,Ukiah,CA,95482
3036,Street DT,Free Standing,27.7916,-82.3294,10771 Big Bend Rd.,Riverview,FL,33579
304,CBD,In Line,34.0507,-118.2552,630 W. 5th Street,Los Angeles,CA,90071
3041,Military,Food Court,37.246,-77.346,300 A Ave 1605 Building,Fort Lee,VA,23801
3042,Military,Food Court,44.0436,-75.8073,10730 Enduring Freedom Dr.,Fort Drum,NY,13603
3043,Airport,Food Court,44.8826,-93.2095,4300 Glumack Dr,Minneapolis,MN,55450
3044,University,Food Court,47.489,-117.5748,526 5th St,Cheney,WA,99004
3045,Street DT,Free Standing,37.1,-113.5374,605 S. Mall Drive,Saint George,UT,84790
3047,University,Food Court,30.2783,-81.5091,1 Unf Dr. Bldg#58,Jacksonville,FL,32224
3048,University,Food Court,39.9812,-75.1554,1620 North Park Avenue,Philadelphia,PA,19122
305,Store in Store,Food Court,33.8411,-118.1828,4550 Atlantic Blvd.,Long Beach,CA,90807
3052,Street Non-DT,End Cap,39.5344,-119.8653,5115 Mae Anne Ave.,Reno,NV,89523
3054,Street Non-DT,End Cap,38.9478,-119.9578,3640a Lake Tahoe Blvd.,South Lake Tahoe,CA,96150
3056,Street Non-DT,End Cap,28.3933,-81.4864,11537 Regency Village Dr,Orlando,FL,32821
3057,Street DT,Free Standing,36.9525,-86.4254,2500 Scottsville Rd,Bowling Green,KY,42104
3058,Street DT,Free Standing,37.3589,-77.4142,12131 Jefferson Davis Hwy,Chester,VA,23831
3059,Street DT,Free Standing,30.4245,-95.4799,12725 I-45 N,Willis,TX,77318
3067,Street DT,Free Standing,32.9788,-96.7622,1240 W Campbell Rd,Richardson,TX,75080
3068,Street DT,End Cap,29.5056,-98.5848,2323 Babcock Rd,San Antonio,TX,78229
3069,Street DT,Free Standing,28.4489,-81.4266,8025 S John Young Pkwy,Orlando,FL,32819
3070,Street DT,Free Standing,37.1326,-93.4562,1472 Us Hwy 60 E,Republic,MO,65738
3071,Street DT,Free Standing,30.5981,-88.1639,4429 Rangeline Road,Mobile,AL,36619
3073,Street DT,Free Standing,38.0718,-84.4807,506 W New Circle Rd,Lexington,KY,40511
3074,Street DT,Free Standing,32.3615,-86.1562,7781 Eastchase Pkwy,Montgomery,AL,36117
3075,Street Non-DT,In Line,34.2183,-118.6073,8201 Topanga Canyon Blvd,Canoga Park,CA,91304
3076,Street DT,Free Standing,42.9115,-85.5889,3170 28th Street,Kentwood,MI,49508
3077,University,Food Court,37.7194,-97.2929,1845 Fairmount St,Wichita,KS,67260
3078,Street DT,End Cap,47.9206,-122.2285,8417 Evergreen Way,Everett,WA,98208
3079,Street Non-DT,End Cap,34.2332,-118.4396,9007 Woodman Ave,Arleta,CA,91331
3080,Street DT,Free Standing,39.0449,-94.4137,14050 E 42nd St S,Independence,MO,64055
3081,Street DT,Free Standing,40.0002,-105.008,16816 Sheridan Pkwy,Broomfield,CO,80023
3082,Street DT,Free Standing,33.7623,-96.5847,3405 Fm 120,Denison,TX,75020
3083,Street Non-DT,End Cap,39.1968,-76.6135,6620-a Ritchie Hwy,Glen Burnie,MD,21061
3084,Street DT,Free Standing,41.2454,-81.3573,9540 State Route 14,Streetsboro,OH,44241
3085,Street DT,Free Standing,29.5995,-95.3541,4041 S. Sam Houston Pkwy E.,Houston,TX,77047
3087,Street DT,Free Standing,33.3917,-112.0847,"935 W. Southern Ave,",Phoenix,AZ,85041
3088,Street DT,Free Standing,40.5453,-111.9864,11513 South 4000 West,South Jordan,UT,84009
3090,Street DT,Free Standing,32.9385,-111.7567,2878 N. Pinal Ave,Casa Grande,AZ,85122
3091,Street Non-DT,End Cap,28.2055,-82.667,3198 Word Way,New Port Richey,FL,34655
3092,Airport,Food Court,40.6895,-74.1745,"3 Brewster Rd, Space B7b",Newark,NJ,7114
3093,Military,Food Court,31.8691,-81.609,"Building 419, Vilseck Road",Fort Stewart,GA,31314
3094,University,Food Court,37.3344,-121.8806,"1 Washington Sq, San Jose, Ca",San Jose,CA,95192
3095,University,Food Court,25.7566,-80.3761,11200 Sw 8th Street Dc#104,Miami,FL,33199
3098,Military,Food Court,39.0979,-76.729,"2799 Rose Street, Suite 17",Fort George G Meade,MD,20755
3101,University,Food Court,33.7524,-84.3862,55 Gilmer Street Se,Atlanta,GA,30302
3102,Street DT,Free Standing,32.5795,-95.8557,17210 I-20 Frontage Road,Canton,TX,75103
3103,Street DT,Free Standing,35.1817,-97.4164,3281 Classen Blvd,Norman,OK,73071
3104,Street DT,Free Standing,37.826,-121.2887,15099 S. Old Harlan Rd,Lathrop,CA,95330
3105,Street Non-DT,End Cap,37.6967,-121.8467,3010 W Jack London Blvd,Livermore,CA,94551
3106,Street DT,Free Standing,32.8245,-97.0602,4208 Hwy 360,Fort Worth,TX,76155
3107,Street DT,Free Standing,30.391,-87.0624,3868 Gulf Breeze Pkwy,Gulf Breeze,FL,32563
3109,Street DT,Free Standing,36.7388,-119.6997,445 S. Clovis Ave,Fresno,CA,93727
3110,Street Non-DT,End Cap,40.5372,-74.2955,314 Us Hwy 9 N,Woodbridge,NJ,7095
3112,Street DT,End Cap,35.091,-92.4208,811 East Oak St,Conway,AR,72032
3113,Street DT,Free Standing,34.1876,-97.1491,1595 12th Ave Nw,Ardmore,OK,73401
3114,Street DT,Free Standing,39.8857,-104.8075,15481 E 104th Ave,Commerce City,CO,80022
3115,Street DT,Free Standing,40.4739,-86.1094,1227 S. Reed Rd,Kokomo,IN,46902
3116,Street DT,Free Standing,30.3222,-81.494,11929 Atlantic Blvd,Jacksonville,FL,32225
3119,Street Non-DT,End Cap,33.9959,-117.7175,4021 Grand Ave,Chino,CA,91710
317,Mall,Food Court,45.45,-122.7803,9641 SW Washington Square Rd,Portland,OR,97223
318,Mall,Food Court,30.4708,-97.807,11200 Lake Stop Blvd Vc-4,Cedar Park,TX,78613
3201,Airport,Food Court,29.9922,-90.259,900 Airline Dr,Kenner,LA,70062
3202,Mall,In Line,33.784,-117.894,20 City Blvd W,Orange,CA,92868
3203,Street DT,Free Standing,32.3379,-96.6174,408 N I-45,Ennis,TX,75119
3204,Street DT,Free Standing,31.1177,-97.4153,6840 W Adams Ave,Temple,TX,76502
3205,Street Non-DT,End Cap,34.1559,-118.3463,353 N Pass Ave.,Burbank,CA,91505
3206,Street DT,Free Standing,38.9845,-94.4627,10139 E 350 Hwy,Raytown,MO,64138
3207,Street DT,Free Standing,30.7187,-86.5691,4305 S Ferdon Blvd,Crestview,FL,32536
3209,Street DT,End Cap,33.7738,-117.9929,12971 Beach Blvd,Garden Grove,CA,92841
321,Airport,Food Court,45.5891,-122.5938,7000 N. Airport Way #tf-3,Portland,OR,97218
3210,University,Food Court,47.0068,-120.536,401 East Dean Nicholson Blvd,Ellensburg,WA,98926
3211,Casino,Food Court,34.9377,-106.6617,11000 Broadway Southeast,Albuquerque,NM,87105
3212,Street DT,Free Standing,36.1885,-80.2772,5990 University Pkwy,Winston Salem,NC,27105
3213,Street DT,Free Standing,40.5815,-83.084,1692 Marion Mt. Gilead Rd.,Marion,OH,43302
3215,Airport,Food Court,29.9857,-95.3359,3950 S Terminal Road,Houston,TX,77032
3216,Military,Food Court,38.2721,-121.9399,"461 Skymaster Dr, Bldg 648",Travis Afb,CA,94535
3217,Airport,Food Court,32.8901,-97.0362,2400 Aviation Dr,Dallas,TX,75261
3218,Street DT,Free Standing,37.7533,-121.1404,1422 W Colony Road,Ripon,CA,95366
3219,Street DT,Free Standing,37.1252,-120.2517,313 Prosperity Blvd,Chowchilla,CA,93610
3220,Street DT,Free Standing,33.5284,-82.1223,515 Mullins Colony Dr,Evans,GA,30809
3221,Street DT,Free Standing,38.5367,-91.0007,1200 Washington Square,Washington,MO,63090
3222,Street Non-DT,End Cap,36.5966,-121.8944,570 Munras Ave.,Monterey,CA,93940
3223,Street DT,Free Standing,41.1012,-81.386,233 Tallmadge Road,Kent,OH,44240
3225,Street DT,Free Standing,34.245,-77.8735,11 Van Campen Blvd,Wilmington,NC,28403
3227,Street DT,Free Standing,36.1495,-86.668,2740 Elm Hill Pike,Nashville,TN,37214
3228,Street DT,Free Standing,37.9947,-85.708,335 Keystone Crossroad Dr,Shepherdsville,KY,40165
323,Store in Store,Food Court,32.8073,-117.1165,3550 Murphy Canyon,San Diego,CA,92123
3239,Street DT,Free Standing,33.2193,-96.772,2251 E University Dr,Prosper,TX,75078
3251,Street DT,Free Standing,42.6342,-83.7485,10550 Hartland Square Dr,Hartland,MI,48353
3252,Street DT,Free Standing,36.2397,-115.1686,1740 W. Craig Rd,North Las Vegas,NV,89032
3253,Street DT,Free Standing,41.5481,-88.2027,1451 Il Route 59,Joliet,IL,60431
3254,Street DT,Free Standing,43.6595,-84.2472,6902 Eastman Ave,Midland,MI,48642
3255,Street DT,Free Standing,41.6743,-83.7186,7330 W Central Ave,Toledo,OH,43617
3257,Military,Food Court,35.1237,-78.9907,2171 Reilly Rd,Fort Bragg,NC,28307
3258,Casino,Food Court,33.3126,-112.1593,15091 South Komatke Lane,Laveen,AZ,85339
3259,Casino,Food Court,33.2886,-111.9429,1077 S Kyrene Rd,Chandler,AZ,85226
3260,Military,Food Court,38.9365,-77.1865,Dolley Madison Blvd,Mc Lean,VA,22101
3261,Airport,Food Court,44.8807,-93.2249,4300 Glumack Dr.,Minneapolis,MN,55450
3262,Street DT,Free Standing,32.7965,-96.563,164 S Collins Rd.,Sunnyvale,TX,75182
3264,Street DT,Free Standing,45.8519,-119.2897,1530 N. 1st Street.,Hermiston,OR,97838
3265,Street DT,End Cap,40.7794,-82.5893,994 North Lexington Springmill Road,Ontario,OH,44906
3267,Street Non-DT,End Cap,32.9125,-117.1492,"8120 Mira Mesa Blvd, Suite 101",San Diego,CA,92126
3270,Street Non-DT,End Cap,34.0348,-84.4637,3460 Sandy Plains Rd Ne,Marietta,GA,30066
3272,Street Non-DT,End Cap,34.1598,-118.5075,17200 Ventura Blvd,Encino,CA,91316
3274,Street DT,Free Standing,36.1791,-86.5168,300 Pleasant Grove Rd,Mount Juliet,TN,37122
3277,Street DT,Free Standing,43.5,-116.3931,1309 N. Jacksonmill Ave.,Kuna,ID,83634
3279,Street DT,Free Standing,34.6074,-92.5308,20810 I-30 North,Benton,AR,72019
3280,Street DT,Free Standing,30.4673,-90.9178,27698 Juban Rd,Denham Springs,LA,70726
3281,University,Food Court,37.659,-122.0621,25800 Carlos Bee Blvd,Hayward,CA,94542
3284,Street Non-DT,End Cap,33.8318,-118.1595,2718 E Carson St,Lakewood,CA,90712
3285,Street DT,Free Standing,33.4133,-111.5457,165 S. Idaho Rd,Apache Junction,AZ,85119
329,Mall,Food Court,47.83,-122.2726,"3000 184th St., Sw #830",Lynnwood,WA,98037
3294,University,Food Court,35.1498,-90.0492,499 University Center,Memphis,TN,38152
3295,University,Food Court,33.4535,-112.0731,120 E. Taylor Street,Phoenix,AZ,85004
3301,Street DT,Free Standing,33.4747,-84.4409,1195 Highway 85 N,Fayetteville,GA,30214
3303,Street DT,Free Standing,34.9528,-85.2462,1125 Battlefield Pkwy,Fort Oglethorpe,GA,30742
3315,Military,Food Court,32.3662,-84.9555,9220 Marne Road,Fort Benning,GA,31905
3316,University,Food Court,42.2753,-83.7415,530 S State Street,Ann Arbor,MI,48109
3321,University,Food Court,34.224,-77.8701,601 S College Rd,Wilmington,NC,28403
335,Mall,Food Court,35.5793,-82.5255,3 South Tunnel Road #m-2,Asheville,NC,28805
351,Mall,Food Court,34.0363,-118.0845,1632 Montebello Town Center,Montebello,CA,90640
352,Mall,Food Court,36.0673,-115.0421,1300 Sunset Road Space #32833,Henderson,NV,89014
354,Mall,Food Court,26.1178,-80.2547,8000 W. Broward Blvd,Plantation,FL,33388
355,Street Non-DT,Free Standing,34.1357,-118.3616,3728 Cahuenga Blvd,Studio City,CA,91604
356,Street Non-DT,Free Standing,33.8787,-118.3963,125 S Sepulveda Blvd,Manhattan Beach,CA,90266
363,Mall,Food Court,39.5617,-104.8788,8515 Park Meadows Center Drive,Littleton,CO,80124
364,Mall,Food Court,38.9564,-94.7194,11515 W. 95th H,Overland Park,KS,66214
366,Store in Store,Food Court,34.272,-118.4985,16830 San Fernando Mission Bl.,Granada Hills,CA,91344
368,Mall,Food Court,33.9097,-117.4578,1299 Galleria @tyler,Riverside,CA,92503
378,Store in Store,Food Court,33.8052,-118.3305,24325 Crenshaw Blvd,Torrance,CA,90505
379,University,In Line,42.0236,-93.6456,2229 Lincoln Way,Ames,IA,50011
382,Mall,Food Court,26.1694,-81.7943,1852 Tamiami Trail N,Naples,FL,34102
385,Mall,Food Court,34.0734,-117.5568,1 Mill Circle Space F3,Ontario,CA,91764
386,Street DT,Free Standing,34.47,-117.3404,14799 Bear Valley Road,Hesperia,CA,92345
387,University,Food Court,37.7636,-122.4588,500 Parnassus Ave,San Francisco,CA,94143
389,CBD,Food Court,41.8851,-87.6317,100 W. Randolph C#17,Chicago,IL,60601
393,Store in Store,Food Court,33.1787,-117.3266,2560 El Camino Real,Carlsbad,CA,92008
402,Mall,Food Court,44.2693,-88.4705,4301 W. Wisconsin Ave.,Appleton,WI,54915
411,Mall,Food Court,32.9662,-97.0425,3000 Grapevine Mills Parkway,Grapevine,TX,76051
412,Street Non-DT,In Line,34.038,-118.4408,2204 Sawtelle Blvd.,Los Angeles,CA,90064
415,Mall,Food Court,32.8735,-117.2101,"4545 La Jolla Village Dr.,",San Diego,CA,92122
417,Mall,Food Court,37.6716,-122.4718,86 Serramonte Center #703,Daly City,CA,94015
423,Mall,Food Court,41.7188,-87.7825,482 Chicago Ridge Mall,Chicago Ridge,IL,60415
426,Street Non-DT,End Cap,34.2646,-118.5248,18080 Chatsworth St. #b,Granada Hills,CA,91344
427,Street Non-DT,In Line,38.2834,-122.275,255 Soscol Ave.,Napa,CA,94559
433,Street Non-DT,Free Standing,34.2576,-118.5805,20515 Devonshire St.,Chatsworth,CA,91311
434,Street Non-DT,Free Standing,34.1059,-117.5298,12629 Foothill Blvd.,Rancho Cucamonga,CA,91739
435,Street Non-DT,Free Standing,34.0258,-118.2772,2828 S. Figueroa St.,Los Angeles,CA,90007
436,Mall,Food Court,41.1152,-85.1392,4201 Cold Water Rd.,Fort Wayne,IN,46805
437,Mall,Food Court,41.6909,-91.6019,1451 Coral Ridge Ave.,Coralville,IA,52241
440,Casino,Food Court,35.6108,-115.3861,31900 Las Vegas Blvd S,Primm,NV,89019
447,Street Non-DT,End Cap,33.5392,-112.0481,7000 16th St. #100,Phoenix,AZ,85020
448,Street Non-DT,End Cap,36.1501,-115.2427,1980 S. Rainbow Blvd #102,Las Vegas,NV,89146
450,Street Non-DT,End Cap,36.1454,-115.0648,2288 S.nellis Blvd Suite 2,Las Vegas,NV,89104
455,Mall,Food Court,40.2169,-111.6628,1200 Towne Centre #2072,Provo,UT,84601
