,STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP,business name,id,yelp_rating,price_tag,review_count,yelp_address
1016,2236,Street DT,Free Standing,45.0586,-93.3184,1520 Shingle Creek Crossing,Brooklyn Center,MN,55430,Panda Express,9fKKcLUX8U9Q1X4K9IcQxA,3.0,$$,12.0,1520 Shingle Creek Crossing
1017,2237,Street DT,Free Standing,38.6126,-76.9282,1100 Smallwood Dr West,Waldorf,MD,20603,Panda Express,KJ1R7eG3lmbFZFab4AthTg,2.5,$,32.0,1100 Smallwood Dr W
1018,2238,Street DT,Free Standing,35.6135,-97.56700000000001,14040 N. May Ave.,Oklahoma City,OK,73134,Panda Express,mt8aChL473sfBiVoeYx2Sw,3.0,$,27.0,14040 N May Ave
1019,2239,Airport,Food Court,29.9884,-95.3386,3100 N. Terminal Road #24,Houston,TX,77032,Panda Express,BLgTEI4LFTVdWqUEyveNsw,2.5,$,30.0,3100 N. Terminal Rd
1020,225,Mall,Food Court,33.6026,-111.9835,4550 E. Cactus Rd #cp-102,Phoenix,AZ,85032,Panda Express - Temporarily Closed,ej45GszF63f15OmzDaKfZQ,2.5,$,8.0,4550 E Cactus Rd
1021,2250,Street Non-DT,End Cap,38.9242,-95.2599,3310 Iowa St,Lawrence,KS,66046,Panda Express,OrPXPhjriRjqK1ZCr5tt-Q,1.5,$,15.0,3310 Iowa St
1022,2251,Street DT,Free Standing,40.6694,-89.5829,111 Spinder Drive,East Peoria,IL,61611,Panda Express,UpZJ_5z6UUKk6nrorbG30g,3.0,$$,10.0,111 Spinder Dr
1023,2252,Airport,Food Court,33.9428,-118.4093,Tom Bradley Terminal West,Los Angeles,CA,90044,Panda Express,ORDAQsNDL5UAtItxdmAtaw,2.0,$$,66.0,Tom Bradley Terminal W
1024,2253,Street DT,Free Standing,40.9262,-98.3819,960 Allen Drive,Grand Island,NE,68803,Panda Express,6-yREokuvGv0Aqh6MQSa_g,2.5,$,5.0,960 Allen Dr
1025,2254,Street Non-DT,End Cap,39.7642,-104.7727,3425 Salida Street,Aurora,CO,80011,Panda Express,thlxXMpAMH3QVPjOgVhQVQ,2.5,$$,32.0,3425 Salida St
1026,2255,Military,Food Court,34.1476,-119.1931,130 23rd Ave. Building 2,Port Hueneme,CA,93043,Panda Express,qAvjnEO35kJcr5t6LtZ2UQ,2.5,$,3.0,130 23rd Ave
1027,2258,Street DT,Free Standing,29.6496,-95.1609,5230 Fairmont Parkway,Pasadena,TX,77505,Panda Express,2VT7Se6udp1vGPcjsaOwPQ,2.0,$,61.0,5230 Fairmont Pkwy
1028,2259,Street DT,Free Standing,37.0443,-76.3903,2031 Coliseum Dr,Hampton,VA,23666,Panda Express,Znssnn4MhgqRayiPh4yFrA,2.5,$,99.0,2031 Coliseum Dr
1029,226,Street Non-DT,End Cap,32.7656,-117.0253,8011 University Ave,La Mesa,CA,91941,Panda Express,bIGgnSTE-LBS0AoA0zqCxA,3.0,$,81.0,8011 University Ave
1030,2260,Street DT,Free Standing,34.6297,-98.4922,1936 Nw 82nd Street,Lawton,OK,73505,Panda Express,EguQ1OpUjILIhdutPkSi9Q,2.0,$,54.0,1936 NW 82nd St
1031,2261,Street DT,Free Standing,46.6161,-112.014,3075 N. Sanders St.,Helena,MT,59601,Panda Express,yobYFzOl3Vuh9TeWEHTEmg,3.0,$,30.0,3075 N Sanders St
1032,2263,Street DT,Free Standing,36.7632,-76.2514,1220 N Battlefield Blvd,Chesapeake,VA,23320,Panda Express,2Urx3_6Hc_nCT9P6j07uqA,2.5,$,90.0,1220 N Battlefield Blvd
1033,2264,University,Food Court,46.8922,-96.8014,1340 Administration Ave.,Fargo,ND,58102,Panda Express - Temporarily Closed,J2Z5NJkiK0Ozk2hGTQ1hJA,5.0,,2.0,1340 Administration Ave
1034,2265,Street DT,Free Standing,39.638000000000005,-105.0839,7850 W Quincy Ave,Littleton,CO,80123,Panda Express,KwpZ9Z5SkhEBi_kH8syYiA,2.5,$$,33.0,7850 W Quincy Ave
1035,2266,Street DT,Free Standing,32.5324,-96.8187,102 E.ovilla Rd,Red Oak,TX,75154,Panda Express,Qrx9QaaiJ64Y55LH-HTXeQ,2.0,$,39.0,102 Eovilla Rd
1036,2267,Street Non-DT,In Line,37.7785,-121.9687,3141 Crow Canyon Pl.,San Ramon,CA,94583,Panda Express,RJFppX1llQsNrCeqv0yKhw,2.5,$,94.0,3141 Crow Canyon Pl
1037,2268,Street DT,Free Standing,43.49100000000001,-112.0515,720 South Utah Ave.,Idaho Falls,ID,83402,Panda Express,UYtz2dySQDtUL2tzpmcibg,2.5,$,26.0,720 S Utah Ave
1038,2269,Street DT,Free Standing,17.9983,-66.6405,3305 Baramaya Avenue,Ponce,PR,728,Panda Express,pFW9JUG_1Q3D7-s_O04zVQ,4.0,,1.0,3305 Baramaya Ave
1039,227,Airport,Food Court,39.854,-104.6735,8900 Pena Blvd,Denver,CO,80249,Panda Express,JzpCU7BULZcGnw0dCdLL7Q,2.5,$,102.0,8900 Pena Blvd
1040,2270,Street DT,Free Standing,40.3886,-111.9171,1413 N. Redwood Rd.,Saratoga Springs,UT,84045,Panda Express,P7Ja1bSNwa1ljyjNK9Vb_w,1.5,$,50.0,1413 N Redwood Rd
1041,2271,Street DT,Free Standing,36.01,-95.8859,10535 S. Memorial Dr,Tulsa,OK,74133,Panda Express,XDEc6y-9v8zEiQANhtuedA,1.5,$$,20.0,10535 S Memorial Dr
1042,2273,Street DT,Free Standing,38.0055,-121.8348,1953 Auto Center Dr,Antioch,CA,94509,Panda Express,as68Y6DgBi0WkZSUTk0Pug,2.0,$,94.0,1953 Auto Center Dr
1043,2274,Mall,Food Court,33.8324,-118.3476,3525 Carson Street,Torrance,CA,90503,Panda Express - Temporarily Closed,awz24bIRk3UHRNSgXexJjg,2.0,$,50.0,3525 Carson St
1044,2275,Street DT,Free Standing,34.4248,-117.3726,13307 Main St.,Hesperia,CA,92345,Panda Express,YxFzxbGgtYVHY8XleJCfzA,3.0,$,49.0,13307 Main St
1045,2276,Street DT,Free Standing,32.772,-115.5525,2380 S. 4th Street,El Centro,CA,92243,Panda Express,9qScRaZfAnKTcwVeQdmsXw,2.0,$,29.0,2380 S 4th St
1046,2277,Street Non-DT,End Cap,37.3711,-121.8448,361 N. Capitol Ave,San Jose,CA,95132,Panda Express,CYQQyJxCNGjG7o1fR0Sv7w,2.5,$,87.0,361 N Capitol Ave
1047,2278,Street DT,Free Standing,41.7234,-85.9735,2719 Cassopolis St,Elkhart,IN,46514,Panda Express,d2dUq66vHHGElw7C0lPdLg,2.0,$,38.0,2719 Cassopolis St
1048,2280,Street DT,Free Standing,41.3157,-96.0244,6228 N 72nd St,Omaha,NE,68134,Panda Express,Z0Luo-_9F9ObZ-FQ-dYbAA,2.5,$,16.0,6228 N 72nd St
1049,2281,Street DT,End Cap,31.8356,-106.5476,6900 N. Mesa St,El Paso,TX,79912,Panda Express,_bZ9sWnJLtiu2zeikGg4qA,3.0,$,29.0,6900 N Mesa St
1050,2282,Street DT,Free Standing,37.0729,-94.4773,1531 S Rangeline Rd,Joplin,MO,64804,Panda Express,oCSfD6kTuqohXyN1X6o89Q,2.5,$,33.0,1531 S Rangeline Rd
1051,2283,Street Non-DT,End Cap,30.5152,-86.4611,1352 E John Sims Pkwy,Niceville,FL,32578,Panda Express,f_s_-wIt-DpzxF98EI1DPA,2.0,$,33.0,1352 E John Sims Pkwy
1052,2285,Street Non-DT,End Cap,38.5526,-90.4076,10722 Sunset Hills Plaza,Saint Louis,MO,63127,Panda Express,xzCHwiZ2DMq_S3JkhnDf6w,3.5,$,18.0,10722 Sunset Hills Plz
1053,2286,Street DT,Free Standing,27.7266,-97.3817,4119 S. Staples,Corpus Christi,TX,78411,Panda Express,t7rXqu7_tqePeGXY8uOM7A,2.0,$,27.0,4119 S Staples
1054,2287,Street Non-DT,End Cap,33.6525,-117.6483,27670-b Santa Margarita Parkway,Mission Viejo,CA,92691,Panda Express,QI0n-NRdAsGSztDTglZ14w,2.5,$,126.0,27670-B Santa Margarita Pkwy
1055,2288,Street Non-DT,End Cap,39.3036,-84.316,9345 Mason Montgomery Rd,Mason,OH,45040,Panda Express,yUdkIvlXIlKtd_1fPmhAQw,2.5,$,44.0,9345 Mason Montgomery Rd
1056,2289,Street DT,Free Standing,41.2618,-85.84,1170 Lake City Hwy,Warsaw,IN,46582,Panda Express,VU7dwLoLqawUXU5bpikddA,3.0,$,14.0,1170 Lake City Hwy
1057,229,Mall,In Line,34.4186,-119.7002,605 Paseo Nuevo,Santa Barbara,CA,93101,Panda Express,-nwNPb3G-0L95igrhkvMtw,2.5,$,33.0,605 Paseo Nuevo
1058,2290,Street DT,Free Standing,31.1202,-97.8657,208 Robert Griffin Iii Dr,Copperas Cove,TX,76522,Panda Express,VSvL5iket-nn6v8FwKTiFA,2.0,$,44.0,208 Robert Griffin Iii Dr
1059,2291,Street Non-DT,End Cap,34.4687,-93.0695,1384 Higdon Ferry,Hot Springs National Park,AR,71913,Panda Express,uM2X7gcS7DN5f7dr1VVNxg,3.0,$$,16.0,1384 Higdon Ferry
1060,2292,Street DT,Free Standing,31.3021,-94.7278,2134 S 1st St,Lufkin,TX,75904,Panda Express,iTxsiwcLszVr--02GtzYWQ,3.0,$,20.0,2134 S 1st St
1061,2294,Street DT,Free Standing,44.0957,-93.2517,1115 Frontage Road West,Owatonna,MN,55060,Panda Express,3QChBY7c5KWA7w-W5eilaw,2.0,,14.0,1115 Frontage Rd W
1062,2295,Street DT,Free Standing,34.0222,-80.9561,5260 Forest Dr,Columbia,SC,29206,Panda Express,R_Au9PqhMbYjzSk6NcJYGw,3.5,$,46.0,5260 Forest Dr
1063,2297,Street DT,End Cap,32.5417,-84.9504,5295 Whittlesey Blvd,Columbus,GA,31909,Panda Express,svsbZOlOkCdkvYiRUVS2WA,3.0,$,17.0,5295 Whittlesey Blvd
1064,2298,Street DT,Free Standing,43.4729,-83.9761,4505 Bay Road,Saginaw,MI,48601,Panda Express,q12vTvelRBV8RIpTfEm81w,2.5,$,19.0,4505 Bay Rd
1065,2299,Street DT,Free Standing,34.0346,-117.7579,751 Rio Rancho Rd.,Pomona,CA,91766,Panda Express,73e84_36WWGccwlX_4W97w,2.5,$,111.0,751 Rio Rancho Rd
1066,2301,Airport,Food Court,33.4355,-112.0072,"3400 E. Sky Harbor Blvd., Terminal 4, Space N2-f36",Phoenix,AZ,85034,Panda Express,ygKRVzf8aOwqh78pbuRBgg,2.5,$,35.0,3400 Sky Harbor Blvd
1067,231,Street Non-DT,End Cap,33.492,-117.697,32411 St Of The Golden Lantern,Laguna Niguel,CA,92677,Panda Express,y8nd4NCeKb0F0qlvBFRVfA,2.5,$,54.0,32411 St Of The Golden Lantern
1068,2312,Street Non-DT,End Cap,38.7421,-77.1631,6477 Old Beulah St,Alexandria,VA,22315,Panda Express,2fD0Pw4NzxXXxvUU3qdmPQ,2.5,$,32.0,6477 Old Beulah St
1069,2313,University,Food Court,40.0072,-105.2627,University Of Colorado,Boulder,CO,80309,,,,,,
1070,2315,Street DT,Free Standing,42.8277,-86.0933,3277 West Shore Drive,Holland,MI,49424,Panda Express,v4-fQMVNart3mhcN5xrHWQ,2.0,$,41.0,3277 W Shore Dr
1071,2316,Street DT,Free Standing,37.1422,-93.2605,1905 E. Independence,Springfield,MO,65804,Panda Express,PS2Ea8a_LfUb5fYlxbsg4A,3.0,$,17.0,1905 E Independence
1072,2317,Street Non-DT,In Line,13.4701,144.7548,302 S. Route 4 O'brien Drive,Hagatna,GU,96910,,,,,,
1073,2318,Mall,End Cap,40.9279,-73.8564,3080 Mall Walk,Yonkers,NY,10704,Panda Express - Temporarily Closed,xLoN2_fkIMZhJk8lkt07Bg,2.0,$,59.0,3080 Mall Walk
1074,2319,Street DT,Free Standing,32.0857,-110.7735,9130 South Houghton Road,Tucson,AZ,85747,Panda Express,nyZHusbhW8JVonF5I5kJ0w,2.0,$,65.0,9130 S Houghton Rd
1075,2320,Mall,In Line,13.5204,144.8178,1088 W. Marine Corps Drive,Dededo,GU,96929,,,,,,
1076,2321,Street Non-DT,End Cap,37.695,-122.0513,3893 E. Castro Valley Blvd.,Castro Valley,CA,94552,Panda Express,wHbdxpVnQvN0FPLvBxhTPA,2.5,$,81.0,3893 E Castro Valley Blvd
1077,2322,Street Non-DT,End Cap,38.0665,-122.1647,804 Southampton Road,Benicia,CA,94510,Panda Express,Oygsbqr_ILqVdpvftE6zgA,2.5,$,95.0,804 Southampton Rd
1078,2323,Street DT,Free Standing,37.2151,-93.2612,720 N. Glenstone Avenue,Springfield,MO,65803,Panda Express,Y2Q0-jNB9uDABtqED4edJw,2.5,$,33.0,720 N Glenstone Ave
1079,2325,Street DT,Free Standing,36.1927,-86.2937,611 S Cumberland St,Lebanon,TN,37087,Panda Express,5cCQcgowwnjm61GfhSNBqQ,2.0,$$,29.0,611 S Cumberland St
1080,2328,Street DT,Free Standing,35.898,-84.167,11480 Parkside Drive,Knoxville,TN,37934,Panda Express,#NAME?,,,,
1081,2329,Street DT,Free Standing,33.6591,-95.509,5280 S. E. Loop 286,Paris,TX,75460,Panda Express,QSqmV4E2kLMA4pfkgjAjkg,3.5,$$,12.0,5280 S E Loop 286
1082,2330,Street DT,End Cap,43.5148,-96.7767,4203 W 41st St,Sioux Falls,SD,57106,Panda Express,IEAydCzdOpLRLN8em4AnEA,2.0,$$,20.0,4203 W 41st St
1083,2331,Street DT,Free Standing,26.2,-98.2871,119 S. Shary Road,Mission,TX,78572,Panda Express,srU0bWDUOqtd-3ZZ0cU_Ig,,,,
1084,2333,Street DT,Free Standing,34.1336,-116.38600000000001,58493 29 Palms Hwy,Yucca Valley,CA,92284,Panda Express,7-WBDBlenuTFqrrp8DhBVg,3.0,$,107.0,58493 29 Palms Hwy
1085,2334,Street DT,Free Standing,30.6755,-88.1411,3811 Airport Blvd,Mobile,AL,36608,Panda Express,Z_yvlZ0k9i6bo3MO7c_Bow,2.5,$,37.0,3811 Airport Blvd
1086,2335,Street DT,Free Standing,32.6183,-83.6754,2743 Watson Blvd,Warner Robins,GA,31093,Panda Express,VOcXt0VFaekvWQQ3jNd79g,3.0,$,34.0,2743 Watson Blvd
1087,2336,Street DT,Free Standing,29.9975,-95.4812,3420 Fm 1960 W Rd.,Houston,TX,77068,Panda Express,GTIrTRohZTD-atLVyEVLrw,2.5,$,28.0,3420 Fm 1960 W Rd
1088,2337,University,Food Court,33.1291,-117.1597,333 South Twin Oaks Valley Road,San Marcos,CA,92096,Panda Express - Temporarily Closed,Os1Wcv3vxXaXOSFPDokW_w,3.0,$,4.0,333 S Twin Oaks Valley Rd
1089,2338,Street Non-DT,Free Standing,43.6129,-116.2031,601 W. Front St.,Boise,ID,83702,Panda Express,n7f_JZVgh9asFAahPt8heQ,3.5,$,21.0,601 W Front St
1090,2339,Street Non-DT,End Cap,38.8001,-121.2049,5410 Crossings Dr.,Rocklin,CA,95677,Panda Express,8cwTYej4TDYU5gnCQ3Xvog,3.0,$$,81.0,5410 Crossings Dr
1091,2341,Street Non-DT,End Cap,40.1106,-88.2292,627 S Wright St.,Champaign,IL,61820,Panda Express - Temporarily Closed,tQaIWc9qeiB1IU163LKlAw,3.0,$$,24.0,627 S Wright St
1092,2342,Street DT,Free Standing,31.7741,-106.3751,1178 Hawkins Blvd.,El Paso,TX,79925,Panda Express,IkZ17P9J-qkAQZFmStbr3w,2.5,$,24.0,1178 Hawkins Blvd
1093,2343,Street DT,Free Standing,36.321,-86.598,208 Anderson Lane North,Hendersonville,TN,37075,Panda Express,YL9hx0kBMYA1PylrbrvAdQ,2.0,$,32.0,208 Anderson Ln N
1094,2345,University,Food Court,30.514,-90.4677,303 W Texas Ave,Hammond,LA,70402,,,,,,
1095,2346,Street DT,Free Standing,32.4604,-86.4142,1921 Cobbs Ford Road,Prattville,AL,36066,Panda Express,MVW14N5zW0lLF594tRT3Ug,2.0,$,29.0,1921 Cobbs Ford Rd
1096,2347,Street DT,Free Standing,33.1975,-87.5275,636 15th Street East,Tuscaloosa,AL,35401,Panda Express,JQik7_AxpI9_GczRPI57uA,2.0,$,17.0,636 15th St E
1097,2348,Street Non-DT,End Cap,33.9876,-118.2568,5867 S. Central Avenue,Los Angeles,CA,90001,Panda Express,RvRu7oAi1GiUQjd7zzBG5g,2.0,$,55.0,5867 S Central Ave
1098,2349,Street DT,Free Standing,29.0478,-95.4562,102 E Hwy 332,Lake Jackson,TX,77566,Panda Express,fK5xnp34HfCQkaZ-5lLVwQ,2.0,$$,30.0,102 E Hwy 332
1099,2351,Street DT,Free Standing,29.1551,-82.1809,3435 Sw College Road,Ocala,FL,34474,Panda Express,ze_SZZSF1i3_zDC4XchmPw,3.5,$,28.0,3435 SW College Rd
1100,2352,Street DT,Free Standing,32.0697,-96.4479,2015 S. I-45,Corsicana,TX,75110,Panda Express,LSqxdLr1RncLprYTVKr52w,3.0,$$,16.0,2015 S I-45
1101,2353,Street DT,Free Standing,33.1157,-95.5945,150 E Shannon Rd,Sulphur Springs,TX,75482,Panda Express,9P7HNhk8-We6-a0GT08Ysw,4.0,$,13.0,150 E Shannon Rd
1102,2354,Street DT,Free Standing,30.4416,-86.6391,754 Beal Parkway,Fort Walton Beach,FL,32547,Panda Express,V6RofYXUats4xTwJnU_qpg,2.0,$,59.0,754 Beal Pkwy
1103,2355,Street Non-DT,End Cap,37.2482,-121.8031,5720 Cottle Rd,San Jose,CA,95123,Panda Express,CFl90k7b6xyEehBTD6vVlg,2.0,$,111.0,5720 Cottle Rd
1104,2356,Street Non-DT,Free Standing,34.1226,-84.525,941 Ridgewalk Pkwy,Woodstock,GA,30188,Panda Express,MkopSASRME01fJMkwcRuyA,3.0,$,38.0,941 Ridgewalk Pkwy
1105,2362,Street Non-DT,End Cap,34.1511,-118.0682,3867 East Foothill Blvd.,Pasadena,CA,91107,Panda Express Innovation Kitchen,nANrRYsV09eEbcZfbs5_Tw,4.0,$,451.0,3867 E Foothill Blvd
1106,2363,Street Non-DT,End Cap,38.6266,-90.3346,1494 S Hanley,Richmond Heights,MO,63117,Panda Express,yozjf0JrGUOpLZn4pRCtAw,2.5,$,39.0,1494 S Hanley
1107,2364,Mall,Food Court,40.7348,-73.8696,90-15 Queens Blvd,Elmhurst,NY,11373,Panda Express - Temporarily Closed,eTEbLjRuIdXcMJLVMlaSBA,3.0,$,42.0,90-15 Queens Blvd
1108,2365,Street Non-DT,End Cap,37.9738,-120.365,1031 Sanguinetti Rd.,Sonora,CA,95370,Panda Express,uGy2Dt0XOiNnU-2UQn-0Kw,2.5,$,59.0,1031 Sanguinetti Rd
1109,2366,Street DT,Free Standing,30.5317,-87.2231,1779 E. Nine Mile Road,Pensacola,FL,32514,Panda Express,teGKetcNRGW4a7FFmPj3rg,3.0,$,30.0,1779 E Nine Mile Rd
1110,2367,Street Non-DT,End Cap,37.3886,-121.9841,3139 Mission College Blvd,Santa Clara,CA,95054,Panda Express,igXIta4V6rTvYdfMYGvorQ,2.5,$,74.0,3139 Mission College Blvd
1111,2368,Street DT,Free Standing,32.7129,-97.2828,2928 E. Berry St,Fort Worth,TX,76105,Panda Express,6qTNRIUSzrYJq7kFNob0Mg,3.0,,12.0,2928 E Berry St
1112,2369,Street DT,Free Standing,38.5149,-90.3424,6304 S Lindbergh Blvd.,Green Park,MO,63123,Panda Express,4J7cVN160KIADZxCfH0-yA,2.0,$,16.0,6304 S Lindbergh Blvd
1113,2370,Street DT,Free Standing,31.8817,-106.4197,9500 Dyer Street,El Paso,TX,79924,Panda Express,jbSGwLT_3ZDOUTdggeBAgw,2.0,$,28.0,9500 Dyer St
1114,2371,Mall,In Line,13.4898,144.7809,199 Chalan San Antonio,Tamuning,GU,96913,,,,,,
1115,2372,Street DT,End Cap,46.8551,-96.8612,1690 45th Street South,Fargo,ND,58103,Panda Express,bJOB-8bP90q2tOw0qGMnLQ,3.0,$,18.0,1690 45th St S
1116,2373,Military,Food Court,38.9955,-76.4691,693 Kinkaid Road,Annapolis,MD,21402,Panda Express - Temporarily Closed,X4y2ud0k1P0XoWyvuNFb5Q,4.5,$,4.0,693 Kinkaid Rd
1117,2374,Street Non-DT,End Cap,36.7347,-120.0451,14049 W. Whitesbridge Ave.,Kerman,CA,93630,Panda Express,NqKitZ96j7HnYFrgvL5tSQ,2.5,$,16.0,14049 W Whitesbridge Ave
1118,2378,Military,Food Court,32.8905,-117.1385,"Mcas Miramar Commissary Exchange, Bldg 2260, Space #c",San Diego,CA,92145,,,,,,
1119,2379,Mall,Food Court,38.774,-77.1737,6739 Springfield Mall,Springfield,VA,22150,Panda Express - Temporarily Closed,xc53NE_uIKLP8l8IrM2dgg,2.5,$,14.0,6739 Springfield Mall
1120,2380,Street DT,Free Standing,27.754,-98.0607,1205 E. Main Street,Alice,TX,78332,Panda Express,DDfYqoa8Vr36Bmdl1SBU9A,2.5,,8.0,1205 E Main St
1121,2381,Mall,Food Court,36.8065,-119.7792,521 E. Shaw Avenue,Fresno,CA,93710,Panda Express - Temporarily Closed,wmHKo_RXGaWL5_A0lFK0mA,3.0,$,10.0,521 E Shaw Ave
1122,2382,Street DT,Free Standing,29.8039,-94.98200000000001,5060 East Freeway,Baytown,TX,77521,Panda Express,xopjCtSv9quWPRSlujXVBw,2.5,$,25.0,5060 E Fwy
1123,2383,Street DT,End Cap,38.4377,-121.4056,8180 Sheldon Road,Elk Grove,CA,95758,Panda Express,RhuyNwM80gP4LDWlr9uc0Q,2.5,$,65.0,8180 Sheldon Rd
1124,2384,Street Non-DT,End Cap,37.3912,-122.0951,1035 El Monte Ave,Mountain View,CA,94040,Panda Express,jmoYwiKyEjZbEFAs3P35ag,2.0,$,113.0,1035 El Monte Ave
1125,2385,Street Non-DT,End Cap,37.8307,-122.2803,1151 40th St,Emeryville,CA,94608,Panda Express,GytlHlNP4DZbOjXEVA9gVQ,2.5,$,68.0,1151 40th St
1126,2386,Street DT,Free Standing,45.7702,-122.5491,1102 S.w. Scotton Way,Battle Ground,WA,98604,Panda Express,bXDGH5Juf6xSz2xUEHkkng,2.0,$,24.0,1102 SW Scotton Way
1127,2387,Street DT,Free Standing,42.3094,-122.8538,1378 Center Drive,Medford,OR,97501,Panda Express,3vvNtUYLG3liICyLtt5MXQ,2.5,$,40.0,1378 Center Dr
1128,2388,CBD,Food Court,38.8839,-77.024,429 L'enfant Plaza Sw,Washington,DC,20024,Panda Express,I2i-XTYJfVQoZg8vFRj3Pw,2.5,$$,14.0,429 L'enfant Plz SW
1129,2389,Street DT,Free Standing,30.2198,-85.8652,15485 Panama City Beach Parkway,Panama City Beach,FL,32413,Panda Express,zR5j0X47vbZmTRZrekq1bg,2.5,$,64.0,15485 Panama City Beach Pkwy
1130,2390,Street Non-DT,In Line,21.3362,-157.8684,1620 N. School St,Honolulu,HI,96817,Panda Express,_gpGzr7xxbhwX-3NeryHpg,3.0,$$,82.0,1620 N School St
1131,2391,Street DT,Free Standing,39.9352,-91.3655,3136 Broadway St.,Quincy,IL,62301,Panda Express,dDzHJA2XeqvEpuZM-XCQhw,3.0,,8.0,3136 Broadway St
1132,2392,Street DT,Free Standing,44.4961,-89.51299999999999,160 Crossroads Dr,Plover,WI,54467,Panda Express,bJHo15EWpwaiKn6L6puhuQ,2.5,$,6.0,160 Crossrds Dr
1133,2393,Street DT,Free Standing,42.2818,-83.2064,3250 Fairlane Drive,Allen Park,MI,48101,Panda Express,dfYuOraVYyZBHrvvuaI6WA,2.5,$,76.0,3250 Fairln Dr
1134,2394,Street DT,Free Standing,43.5439,-96.66,5509 E. Arrowhead Pkwy,Sioux Falls,SD,57110,Panda Express,lSnU97QFunyGGb32AkJ8dA,2.5,$$,15.0,5509 E Arrowhead Pkwy
1135,2395,Street DT,Free Standing,33.1964,-97.0929,1320 S Loop 288,Denton,TX,76205,Panda Express,MJ0fsTz0yZJF-YmtEHsdKg,3.0,$$,35.0,1320 S Loop 288
1136,2396,Street DT,Free Standing,33.2158,-96.6266,1509 W. University Dr.,Mckinney,TX,75069,Panda Express,MTtkKpOIHtCw1uU5KYBT8g,3.5,$,24.0,1509 W University Dr
1137,2397,Street DT,Free Standing,36.6711,-93.226,850 Branson Hills Parkway,Branson,MO,65616,Panda Express,YWEkVSkBnTmPjLXkrrdXkA,2.0,$,25.0,850 Branson Hills Pkwy
1138,2398,Street DT,Free Standing,32.9213,-96.9888,8411 Bent Branch Dr,Irving,TX,75063,Panda Express,j60ouKJPwYE7YkG3BSf1Cw,3.0,$,78.0,8411 Bent Branch Dr
1139,2399,Street DT,Free Standing,29.9354,-95.2512,9433 North Sam Houston Pkwy E,Humble,TX,77396,Panda Express,0TCZ3tcPfKnHbUTPj47lIA,2.5,$$,24.0,9433 N Sam Houston Pkwy E
1140,2406,University,Food Court,35.9404,-83.9423,"University Of Tennessee, 1659 Cumberland Ave",Knoxville,TN,37916,,,,,,
1141,2408,Street DT,Free Standing,37.5004,-77.528,7200 Tim Price Way,Richmond,VA,23225,Panda Express,Xa_N7ZW66FMeIaHTEAY02g,2.5,$$,42.0,7200 Tim Price Way
1142,2409,Street DT,Free Standing,33.2248,-86.8022,245 S. Colonial Drive,Alabaster,AL,35007,Panda Express,RbKPoCu6udDWy_Ybze-Qew,2.5,$,30.0,245 S Colonial Dr
1143,2410,University,Food Court,42.358000000000004,-83.0709,5221 Gullen Mall,Detroit,MI,48202,Panda Express - Temporarily Closed,nCu9Q6yNmq8QsL6LObmu8A,1.0,,3.0,5221 Gullen Mall
1144,2411,University,Food Court,37.5504,-77.4515,900 W. Grace Street,Richmond,VA,23220,Panda Express - Temporarily Closed,BE_6O2qnU9_Tx0SlVr-fsA,2.0,$,14.0,900 W Grace St
1145,2412,University,Food Court,40.5727,-105.0837,1101 Center Ave. Mall,Fort Collins,CO,80523,Panda Express - Temporarily Closed,MynLtmnCLEC4ivcoVV49-Q,3.5,,2.0,1101 Center Ave Mall
1146,2413,University,Food Court,34.6762,-82.8321,720 Mcmillan Road,Clemson,SC,29634,Panda Express - Temporarily Closed,hv0dscnnzMZK3GarCBqsrQ,2.0,,1.0,720 Mcmillan Rd
1147,2415,University,Food Court,25.7216,-80.2793,University Of Miami,Miami,FL,33124,,,,,,
1148,2416,University,Food Court,33.2145,-87.5456,751 Campus Drive,Tuscaloosa,AL,35401,,,,,,
1149,2417,Street Non-DT,End Cap,36.1466,-115.3346,"11010 Lavender Hill Drive, Suite #100",Las Vegas,NV,89135,Panda Express,uTn8bL6sabHD2916u5mvkA,3.0,$,52.0,11010 Lavender Hill Dr
1150,2418,Street Non-DT,End Cap,33.4876,-82.0813,255 Robert C Daniel Jr Pkwy,Augusta,GA,30909,Panda Express,aLxsQmNcSAC2OYdF1oFNXw,2.5,$,53.0,255 Robert C Daniel Jr Pkwy
1151,2419,Street DT,Free Standing,33.0175,-97.2185,1345 Hwy 377,Roanoke,TX,76262,Panda Express,kNHheJYZ905RH3M4uYZZkQ,2.0,$,39.0,1345 Hwy 377
1152,2422,Street Non-DT,End Cap,39.0148,-94.7271,12160 West Shawnee Mission Parkway,Shawnee,KS,66216,Panda Express,D6ZdEI_Y-aY8cvYqwH054A,3.0,$,24.0,12160 W Shawnee Mission Pkwy
1153,2423,Street DT,Free Standing,37.639,-77.5145,9100 Staples Mill Rd,Henrico,VA,23228,Panda Express,m7ytfW7oZ-IqfzsO2mdgRw,3.0,$,37.0,9100 Staples Mill Rd
1154,2425,Street DT,Free Standing,33.8733,-118.3059,1689 W Artesia Blvd.,Gardena,CA,90248,Panda Express,ac2ZoXsAbYnqJqnIw67C6w,2.5,$,208.0,1689 W Artesia Blvd
