,zip_code,yelp_rating,price_tag,review_count,lat,lng,name,storeid,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Unemployment,city_name,state_name
4051,66219,2.5,$,5.0,38.9704861,-94.7727207,Chipotle,1106,12212,35.6,78107,43783,574,173,LENEXA,KS
4052,67203,3.5,$,18.0,37.7218162,-97.3635994,Chipotle,1111,29540,36.2,42291,24060,4686,778,WICHITA,KS
4053,41005,2.5,$,25.0,39.0189948,-84.6938604,Chipotle,1113,24458,35.9,81608,31270,1781,575,BURLINGTON,KY
4054,41011,3.0,$,18.0,39.0861813,-84.5189781,Chipotle,1114,25886,36.2,45532,32487,5714,1021,COVINGTON,KY
4055,41017,3.0,$,32.0,39.0474833,-84.5762438,Chipotle,1115,40051,39.0,77559,41684,2510,560,FT MITCHELL,KY
4056,41017,1.0,,1.0,39.0350269,-84.53279549999998,Chipotle,1120,40051,39.0,77559,41684,2510,560,FT MITCHELL,KY
4057,41018,4.0,$,15.0,39.021396,-84.5896973,Chipotle,1116,27663,36.4,55535,27986,3361,563,ERLANGER,KY
4058,41091,2.5,,7.0,38.9618492,-84.6786041,Chipotle,1119,20170,38.9,106146,44173,446,515,UNION,KY
4059,41071,3.5,$,42.0,39.0870991,-84.4779318,Chipotle,1121,20793,35.5,42037,27503,5027,579,NEWPORT,KY
4060,41076,3.0,$,32.0,39.0376303,-84.45474509999998,Chipotle,1122,17198,40.1,57539,31247,1724,433,NEWPORT,KY
4061,41048,2.5,,3.0,39.0797356,-84.706754,Chipotle,1123,15560,34.6,98304,38438,229,375,HEBRON,KY
4062,45202,2.5,$,39.0,39.101936,-84.51294200000002,Chipotle,1124,14105,33.9,63502,57041,3038,685,CINCINNATI,OH
4063,45238,2.5,$,24.0,39.0939301,-84.61612290000002,Chipotle,1125,45614,36.0,50147,27186,7241,1774,CINCINNATI,OH
4064,45238,2.0,$,28.0,39.13108,-84.61031899999998,Chipotle,1126,45614,36.0,50147,27186,7241,1774,CINCINNATI,OH
4065,45219,3.5,$,33.0,39.1281268,-84.5194156,Chipotle,1127,18029,21.6,26939,14525,6661,1192,CINCINNATI,OH
4066,45219,2.5,$,45.0,39.1350578,-84.5027409,Chipotle,1129,18029,21.6,26939,14525,6661,1192,CINCINNATI,OH
4067,40509,3.0,$,44.0,38.0173109,-84.4183271,Chipotle,1130,40186,35.6,74560,42160,3741,871,LEXINGTON,KY
4068,40509,3.0,$,35.0,38.0052938,-84.4493889,Chipotle,1133,40186,35.6,74560,42160,3741,871,LEXINGTON,KY
4069,40509,3.5,$$,40.0,38.01894,-84.418456,Red Lobster,277,40186,35.6,74560,42160,3741,871,LEXINGTON,KY
4070,40508,2.5,$,44.0,38.0427017,-84.50268630000002,Chipotle,1131,26372,22.9,25199,15867,10740,1186,LEXINGTON,KY
4071,40204,3.0,$,72.0,38.2389678,-85.7213778,Chipotle,1134,14765,35.1,52179,38597,2105,340,LOUISVILLE,KY
4072,40202,3.0,$,50.0,38.2531779,-85.75698609999998,Chipotle,1135,7176,37.5,17940,22659,2162,402,LOUISVILLE,KY
4073,70802,3.5,$,47.0,30.4179744,-91.1767636,Chipotle,1139,23968,32.2,25566,18749,9277,1913,BATON ROUGE,LA
4074,70737,3.5,$,22.0,30.2120828,-90.9500716,Chipotle,1141,43652,35.4,73011,34132,4380,1170,GONZALES,LA
4075,70123,3.0,$,123.0,29.960016600000003,-90.1844792,Chipotle,1142,26967,41.1,65006,39432,2291,389,NEW ORLEANS,LA
4076,70471,3.0,$,24.0,30.3944473,-90.092254,Chipotle,1145,21221,42.2,88428,48279,1277,319,MANDEVILLE,LA
4077,70115,3.0,,12.0,29.926041100000006,-90.0829978,Chipotle,1146,34181,37.8,65158,53093,5350,948,NEW ORLEANS,LA
4078,4330,3.5,$,18.0,44.34477639999999,-69.7885952,Chipotle,1149,25687,44.6,45278,26839,4032,694,AUGUSTA,ME
4079,4401,4.0,$,15.0,44.829356,-68.75375,Chipotle,1150,44572,38.3,47789,29436,7757,1298,BANGOR,ME
4080,4101,2.5,$,25.0,43.660568,-70.266672,Chipotle,1151,17252,34.3,42076,31004,4561,375,PORTLAND,ME
4081,4092,2.5,$,29.0,43.6775565,-70.32975340000002,Chipotle,1153,18417,40.9,55563,31077,2807,726,WESTBROOK,ME
4082,21037,2.5,$,28.0,38.9431707,-76.5621155,Chipotle,1156,21524,42.5,106447,50970,1310,772,EDGEWATER,MD
4083,20715,2.0,$,20.0,38.9777733,-76.7348406,Chipotle,1157,26768,41.8,114967,45269,782,886,BOWIE,MD
4084,20906,2.0,$,84.0,39.0767386,-77.0800389,Chipotle,1158,70174,40.8,74598,35433,7076,2377,SILVER SPRING,MD
4085,21201,2.0,$,83.0,39.2867081,-76.61954140000002,Chipotle,1159,17136,30.3,34559,32630,4755,480,BALTIMORE,MD
4086,21201,2.5,$,82.0,39.3043112,-76.61597440000001,Chipotle,1162,17136,30.3,34559,32630,4755,480,BALTIMORE,MD
4087,21202,2.5,$,80.0,39.28523010000001,-76.6072474,Chipotle,1160,21010,32.5,46660,31947,4583,565,BALTIMORE,MD
4088,21212,2.5,$,34.0,39.372166,-76.610238,Chipotle,1161,33342,38.7,77699,46846,3823,1339,BALTIMORE,MD
4089,21224,2.5,$,99.0,39.281225,-76.5799274,Chipotle,1163,50433,33.1,69615,37627,9004,1352,BALTIMORE,MD
4090,21224,3.5,,2.0,39.2897311,-76.54926,Chipotle,1173,50433,33.1,69615,37627,9004,1352,BALTIMORE,MD
4091,21230,2.0,$,82.0,39.2713797,-76.60113309999998,Chipotle,1164,34947,32.5,81446,48783,4890,1272,BALTIMORE,MD
4092,21218,3.0,$,78.0,39.32708529999999,-76.61574449999998,Chipotle,1165,49271,34.9,45613,28590,10965,2751,BALTIMORE,MD
4093,21211,2.5,$,51.0,39.337918,-76.6354978,Chipotle,1166,16299,35.9,68425,43488,1519,536,BALTIMORE,MD
4094,21204,2.0,$,16.0,39.4003894,-76.6028742,Chipotle,1167,21628,33.2,77412,46222,2746,529,TOWSON,MD
4095,21286,2.5,$,61.0,39.3982852,-76.585705,Chipotle,1169,20483,39.5,86034,44948,1880,372,TOWSON,MD
4096,21236,2.0,$,64.0,39.367853,-76.45183709999998,Chipotle,1171,38573,37.5,78659,37216,3113,990,NOTTINGHAM,MD
4097,21236,2.5,$$,77.0,39.371468,-76.468897,Red Lobster,296,38573,37.5,78659,37216,3113,990,NOTTINGHAM,MD
4098,21208,2.5,$,88.0,39.3883473,-76.7360554,Chipotle,1172,36441,46.5,79800,47279,3177,773,PIKESVILLE,MD
4099,21244,2.0,$,101.0,39.3131495,-76.7551802,Chipotle,1175,35724,35.6,68874,33109,3264,862,WINDSOR MILL,MD
4100,21090,2.0,$,88.0,39.2021657,-76.6836881,Chipotle,1177,10494,40.7,94494,39885,567,189,LINTHICUM HEIGHTS,MD
4101,21042,1.5,$,115.0,39.2774087,-76.82592779999997,Chipotle,1178,40980,43.5,152787,62290,1477,730,ELLICOTT CITY,MD
4102,21014,2.0,$,108.0,39.4955545,-76.3277517,Chipotle,1179,35681,41.9,88394,41695,1792,880,BEL AIR,MD
4103,21014,3.0,$$,39.0,39.524606,-76.355424,Red Lobster,288,35681,41.9,88394,41695,1792,880,BEL AIR,MD
4104,20814,3.5,$,90.0,38.98574470000001,-77.0962198,Chipotle,1180,28930,40.9,126077,81967,1166,582,BETHESDA,MD
4105,20814,3.0,$,47.0,39.0258151,-77.12658420000002,Chipotle,1181,28930,40.9,126077,81967,1166,582,BETHESDA,MD
4106,20815,3.0,$,62.0,38.962239,-77.0885853,Chipotle,1183,30512,46.3,154734,106705,1263,547,CHEVY CHASE,MD
4107,20852,3.0,$,78.0,39.049707700000006,-77.11555340000002,Chipotle,1184,46904,38.4,95572,59278,3324,984,ROCKVILLE,MD
4108,20852,2.5,$,75.0,39.0752638,-77.1378043,Chipotle,1188,46904,38.4,95572,59278,3324,984,ROCKVILLE,MD
4109,20895,2.5,$,68.0,39.02791129999999,-77.0767603,Chipotle,1185,19637,42.8,144054,67342,657,298,KENSINGTON,MD
4110,20910,2.5,$,90.0,38.9966311,-77.0261864,Chipotle,1187,42868,35.5,84645,50664,3623,1559,SILVER SPRING,MD
4111,20910,2.5,$$,119.0,38.996062,-77.027218,Red Lobster,298,42868,35.5,84645,50664,3623,1559,SILVER SPRING,MD
4112,20854,2.0,$,32.0,39.0166613,-77.2089559,Chipotle,1189,49194,47.4,206040,91143,1115,882,POTOMAC,MD
4113,20901,2.0,$,58.0,39.02094879999999,-77.0118355,Chipotle,1190,36154,37.6,108357,46396,2385,1236,SILVER SPRING,MD
4114,20850,2.5,$,147.0,39.0964863,-77.19264659999997,Chipotle,1191,51568,40.0,110102,55246,3248,1220,ROCKVILLE,MD
4115,20016,3.0,$,85.0,38.9450161,-77.0777535,Chipotle,1192,34783,37.7,150997,91274,2897,813,WASHINGTON,DC
4116,20720,3.0,$,55.0,38.9548511,-76.8284176,Chipotle,1194,23502,40.8,135958,50203,615,769,BOWIE,MD
4117,20774,1.5,$,42.0,38.8999331,-76.79169209999998,Chipotle,1195,46812,42.7,98366,45988,2726,1712,UPPER MARLBORO,MD
4118,21054,2.0,$,104.0,39.0380553,-76.6801171,Chipotle,1196,11009,44.1,120054,53636,345,193,GAMBRILLS,MD
4119,20706,2.5,$,65.0,38.9213721,-76.8463498,Chipotle,1197,42397,36.6,77087,30371,3717,1720,LANHAM,MD
4120,20706,2.5,$$,112.0,38.960491,-76.86290699999998,Red Lobster,294,42397,36.6,77087,30371,3717,1720,LANHAM,MD
4121,20748,2.0,$,19.0,38.8394491,-76.9482878,Chipotle,1202,38011,39.9,68033,34582,3757,1826,TEMPLE HILLS,MD
4122,20745,2.5,$,28.0,38.784565,-77.01677049999998,Chipotle,1203,28472,35.3,59100,29765,3950,1526,OXON HILL,MD
4123,20646,2.5,$,18.0,38.546985,-76.9844958,Chipotle,1204,20974,41.7,101484,43042,742,345,LA PLATA,MD
4124,20754,2.5,$,3.0,38.7241634,-76.6588457,Chipotle,1206,6910,47.8,103636,48524,189,201,DUNKIRK,MD
4125,20781,3.0,$,41.0,38.9557641,-76.9399147,Chipotle,1207,11626,34.9,77434,33178,1228,288,HYATTSVILLE,MD
4126,20770,3.5,$,78.0,38.9986163,-76.91215079999998,Chipotle,1208,24629,33.7,70561,35301,2251,864,GREENBELT,MD
4127,20003,2.0,$,106.0,38.883247,-76.9952897,Chipotle,1210,31213,33.9,126323,66331,2888,975,WASHINGTON,DC
4128,20003,2.0,$,43.0,38.8754508,-77.0061574,Chipotle,2565,31213,33.9,126323,66331,2888,975,WASHINGTON,DC
4129,20782,1.5,$,11.0,38.9683146,-76.9574647,Chipotle,1211,32553,34.8,69437,31357,3166,889,HYATTSVILLE,MD
4130,20032,1.5,,10.0,38.8464765,-76.9804176,Chipotle,1213,42930,29.9,37711,21379,12441,3729,WASHINGTON,DC
4131,20903,2.0,$,20.0,39.021908,-76.976732,Chipotle,1215,26206,33.6,66343,25014,3286,1242,SILVER SPRING,MD
4132,20904,2.5,$,82.0,39.0553908,-76.9549037,Chipotle,1216,57035,40.7,85504,38818,4707,2152,SILVER SPRING,MD
4133,21045,2.5,$,179.0,39.20076029999999,-76.8129621,Chipotle,1217,39946,36.7,103130,43870,2691,871,COLUMBIA,MD
4134,20872,3.5,$,24.0,39.2896112,-77.2026798,Chipotle,1219,12940,40.3,117541,43146,763,257,DAMASCUS,MD
4135,21601,2.5,$,47.0,38.7939119,-76.0593858,Chipotle,1220,23458,46.2,60988,40762,2415,363,EASTON,MD
4136,21050,2.0,$,8.0,39.5614324,-76.3730515,Chipotle,1221,18586,43.0,105581,43083,895,394,FOREST HILL,MD
4137,21702,2.5,$,15.0,39.416477,-77.43797099999998,Chipotle,1222,42028,37.5,81638,38461,4276,1212,FREDERICK,MD
