Column 1,zip_code,yelp_rating,price_tag,review_count,lat,lng,name,name 2,storeid,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Unemployment,city_name,state_name,state_name 2,Walk Score,Bike Score
1145,64118,2.5,$,45,39.1954947,-94.5799939,Chipotle,0,1092,42706,35.7,55690,27636,5711,1085,KANSAS CITY,MO,Midwest,56,36
1146,92808,2,$,28,33.8672,-117.7516,Panda Express,1,612,20667,41.2,124466,56427,861,439,ANAHEIM,CA,West,56,54
1147,92808,3,$,190,33.8680279,-117.748151,Chipotle,0,153,20667,41.2,124466,56427,861,439,ANAHEIM,CA,West,57,67
1148,92808,3,$,190,33.868049,-117.7481863,Chipotle,0,155,20667,41.2,124466,56427,861,439,ANAHEIM,CA,West,57,67
1149,86301,2,$,67,34.5458,-112.4676,Panda Express,1,613,22919,53.3,51665,29025,2918,701,PRESCOTT,AZ,West,65,68
1150,86301,2.5,$,36,34.5466316,-112.469246,Chipotle,0,84,22919,53.3,51665,29025,2918,701,PRESCOTT,AZ,West,59,69
1151,86301,3.5,$$,75,34.549467,-112.435017,Red Lobster,2,26,22919,53.3,51665,29025,2918,701,PRESCOTT,AZ,West,30,16
1152,89503,,,,39.5441,-119.8159,Panda Express,1,614,29097,32.2,51596,28772,5472,1058,RENO,NV,West,61,79
1153,89503,2,$,36,39.5318,-119.8155,Panda Express,1,1532,29097,32.2,51596,28772,5472,1058,RENO,NV,West,89,79
1154,94588,2.5,$,112,37.6978,-121.8747,Panda Express,1,615,36316,40.2,143903,59700,1210,603,PLEASANTON,CA,West,72,78
1155,94588,,,,37.6957,-121.9292,Panda Express,1,747,36316,40.2,143903,59700,1210,603,PLEASANTON,CA,West,49,48
1156,94588,2.5,$,46,37.6575,-121.8985,Panda Express,1,813,36316,40.2,143903,59700,1210,603,PLEASANTON,CA,West,57,82
1157,66061,3,$$,16,38.8849,-94.8356,Panda Express,1,616,63884,35.1,81253,34343,5138,1180,OLATHE,KS,Midwest,65,61
1158,66061,2.5,,13,38.8832561,-94.8363789,Chipotle,0,1109,63884,35.1,81253,34343,5138,1180,OLATHE,KS,Midwest,65,68
1159,77025,3,$,53,29.6909,-95.4158,Panda Express,1,617,28955,36.8,74792,62019,2951,666,HOUSTON,TX,South,83,60
1160,77025,2.5,$,125,29.691096,-95.4156955,Chipotle,0,2318,28955,36.8,74792,62019,2951,666,HOUSTON,TX,South,80,59
1161,78216,2,$,25,29.5175,-98.5063,Panda Express,1,618,41765,33.2,47944,29452,7363,1245,SAN ANTONIO,TX,South,56,48
1162,78216,3.5,$,55,29.519529,-98.500848,Chipotle,0,2363,41765,33.2,47944,29452,7363,1245,SAN ANTONIO,TX,South,53,53
1163,78216,3.5,$,26,29.5662354,-98.4847894,Chipotle,0,2370,41765,33.2,47944,29452,7363,1245,SAN ANTONIO,TX,South,61,46
1164,37067,3,$,42,35.9447,-86.8188,Panda Express,1,619,29595,37.5,106492,53352,1311,649,FRANKLIN,TN,South,51,48
1165,37067,3,$,79,35.9451965,-86.8252433,Chipotle,0,2148,29595,37.5,106492,53352,1311,649,FRANKLIN,TN,South,48,41
1166,37067,2.5,$$,48,35.964464,-86.810427,Red Lobster,2,564,29595,37.5,106492,53352,1311,649,FRANKLIN,TN,South,44,41
1167,94578,2,$,19,37.6994,-122.1233,Panda Express,1,620,41059,35,58120,29062,5810,1494,SAN LEANDRO,CA,West,70,64
1168,79902,3,$,9,31.7772,-106.5039,Panda Express,1,622,20543,39.2,32868,26274,4728,582,EL PASO,TX,South,69,59
1169,79902,3.5,$,51,31.7789014,-106.5040344,Chipotle,0,2278,20543,39.2,32868,26274,4728,582,EL PASO,TX,South,88,59
1170,95667,2,$,99,38.7057,-120.8305,Panda Express,1,623,36620,50.2,69443,36315,3336,1000,PLACERVILLE,CA,West,43,36
1171,95667,2.5,$,75,38.7131905,-120.840093,Chipotle,0,397,36620,50.2,69443,36315,3336,1000,PLACERVILLE,CA,West,47,15
1172,97224,2,$,49,45.403,-122.7971,Panda Express,1,624,34625,42,74498,42894,3016,742,PORTLAND,OR,West,69,63
1173,20613,2.5,$$,13,38.6743,-76.875,Panda Express,1,625,13855,43.7,119258,46883,736,421,BRANDYWINE,MD,East,47,41
1174,20613,3,$,10,38.6692756,-76.8769861,Chipotle,0,1198,13855,43.7,119258,46883,736,421,BRANDYWINE,MD,East,46,36
1175,32073,3.5,$,22,30.1874,-81.7352,Panda Express,1,626,41863,38,57201,27196,4899,1543,ORANGE PARK,FL,South,65,51
1176,32073,2.5,$$,57,30.187878,-81.740033,Red Lobster,2,127,41863,38,57201,27196,4899,1543,ORANGE PARK,FL,South,60,51
1177,32811,2,$,24,28.5111,-81.4596,Panda Express,1,628,41246,30.7,35911,19180,8704,1816,ORLANDO,FL,South,56,61
1178,32811,3,$,73,28.5120753,-81.4597619,Chipotle,0,658,41246,30.7,35911,19180,8704,1816,ORLANDO,FL,South,52,62
1179,85048,2,$,48,33.3045,-111.9946,Panda Express,1,630,35252,39.4,102494,50184,1581,836,PHOENIX,AZ,West,83,78
1180,85048,3,$,34,33.3047975,-111.993614,Chipotle,0,42,35252,39.4,102494,50184,1581,836,PHOENIX,AZ,West,83,77
1181,93706,3,$,30,36.7304,-119.8006,Panda Express,1,631,40936,28.7,30433,13474,18049,1863,FRESNO,CA,West,81,72
1182,30041,2.5,$,29,34.1812,-84.133,Panda Express,1,633,66531,39.4,107284,44107,2816,1415,CUMMING,GA,South,43,39
1183,30041,2,$,50,34.18121,-84.133054,Chipotle,0,856,66531,39.4,107284,44107,2816,1415,CUMMING,GA,South,43,39
1184,68116,2.5,$,25,41.2916,-96.1788,Panda Express,1,634,30398,33.8,100590,42424,1381,398,OMAHA,NE,Midwest,62,55
1185,68116,3.5,$,26,41.2917265,-96.1428879,Chipotle,0,1461,30398,33.8,100590,42424,1381,398,OMAHA,NE,Midwest,72,70
1186,68130,2.5,$,16,41.2347,-96.1909,Panda Express,1,635,21276,38.4,103560,52406,608,257,OMAHA,NE,Midwest,65,71
1187,68130,2.5,$,25,41.2336673,-96.1920079,Chipotle,0,1462,21276,38.4,103560,52406,608,257,OMAHA,NE,Midwest,64,65
1188,53158,3,$,21,42.5662,-87.9282,Panda Express,1,636,16826,43.4,81897,37747,1031,334,PLEASANT PRAIRIE,WI,Midwest,63,42
1189,53158,2.5,$,30,42.5658918,-87.9210478,Chipotle,0,2597,16826,43.4,81897,37747,1031,334,PLEASANT PRAIRIE,WI,Midwest,57,41
1190,74133,2.5,$,36,36.0613,-95.8671,Panda Express,1,637,46067,37,61408,36032,4561,1162,TULSA,OK,South,56,49
1191,74133,1.5,$$,20,36.01,-95.8859,Panda Express,1,1042,46067,37,61408,36032,4561,1162,TULSA,OK,South,59,46
1192,74133,2,$,6,36.013375,-95.887164,Chipotle,0,1987,46067,37,61408,36032,4561,1162,TULSA,OK,South,55,46
1193,74133,4,$,23,36.0603434,-95.8547119,Chipotle,0,1988,46067,37,61408,36032,4561,1162,TULSA,OK,South,50,46
1194,74133,3.5,$$,53,36.064884,-95.886923,Red Lobster,2,505,46067,37,61408,36032,4561,1162,TULSA,OK,South,64,47
1195,7047,2.5,$,46,40.8141,-74.0135,Panda Express,1,639,61970,38.1,61734,29382,8856,2498,NORTH BERGEN,NJ,East,71,50
1196,93662,2,$,28,36.5759,-119.626,Panda Express,1,640,30922,30.6,42305,17473,7722,938,SELMA,CA,West,72,51
1197,93662,3,$,19,36.5770699,-119.632347,Chipotle,0,273,30922,30.6,42305,17473,7722,938,SELMA,CA,West,47,43
1198,77304,2.5,$,26,30.3168,-95.4748,Panda Express,1,641,30785,35.2,63489,41485,2447,554,CONROE,TX,South,51,51
1199,77304,2.5,$,36,30.3152506,-95.4734741,Chipotle,0,2213,30785,35.2,63489,41485,2447,554,CONROE,TX,South,49,52
1200,32256,3,$,47,30.2191,-81.5547,Panda Express,1,642,45688,33.5,62235,41991,4289,793,JACKSONVILLE,FL,South,80,64
1201,32256,3,$$,76,30.220389,-81.577526,Red Lobster,2,129,45688,33.5,62235,41991,4289,793,JACKSONVILLE,FL,South,41,48
1202,75240,2.5,$,13,32.9299,-96.8198,Panda Express,1,644,28537,30.2,47437,26235,5993,998,DALLAS,TX,South,73,56
1203,78223,3,$,27,29.3758,-98.4578,Panda Express,1,645,55088,33.4,40434,18617,11730,2093,SAN ANTONIO,TX,South,63,42
1204,78223,3,$,13,29.3523,-98.4365,Panda Express,1,2144,55088,33.4,40434,18617,11730,2093,SAN ANTONIO,TX,South,55,38
1205,63011,2.5,$,33,38.593,-90.5056,Panda Express,1,646,38436,43.6,99025,48286,1215,576,BALLWIN,MO,Midwest,61,46
1206,63011,2.5,$,34,38.5921893,-90.5843978,Chipotle,0,1437,38436,43.6,99025,48286,1215,576,BALLWIN,MO,Midwest,52,48
1207,74114,3,$,25,36.1329,-95.9235,Panda Express,1,647,16175,40.5,68721,53803,1131,363,TULSA,OK,South,58,46
1208,83406,2,$,23,43.4874,-111.9836,Panda Express,1,648,18103,31.4,68601,30597,1183,264,IDAHO FALLS,ID,West,41,47
1209,93436,2.5,$,86,34.6615,-120.458,Panda Express,1,649,56406,34.6,59375,26175,8669,2645,LOMPOC,CA,West,68,79
1210,97123,2.5,$$,28,45.5061,-122.9581,Panda Express,1,650,48770,35.9,74211,30848,4791,1487,HILLSBORO,OR,West,74,84
1211,86326,2.5,,44,34.7218,-112.0015,Panda Express,1,651,25015,47.6,43337,23888,4703,657,COTTONWOOD,AZ,West,63,54
1212,85635,3,$,38,31.5599,-110.2579,Panda Express,1,652,33767,38.1,53371,28387,5617,972,SIERRA VISTA,AZ,West,53,80
1213,85635,3,$,41,31.5598647,-110.2579386,Chipotle,0,88,33767,38.1,53371,28387,5617,972,SIERRA VISTA,AZ,West,53,80
1214,95401,2.5,$$,36,38.4381,-122.7155,Panda Express,1,654,38986,36.3,66633,32952,5109,1211,SANTA ROSA,CA,West,94,77
1215,95401,2.5,$,139,38.4583506,-122.7301396,Chipotle,0,492,38986,36.3,66633,32952,5109,1211,SANTA ROSA,CA,West,80,55
1216,87106,3,$,24,35.0483,-106.6164,Panda Express,1,655,25119,30.8,37420,28970,5921,903,ALBUQUERQUE,NM,West,21,53
1217,87106,2.5,$,13,35.0806,-106.6137,Panda Express,1,1949,25119,30.8,37420,28970,5921,903,ALBUQUERQUE,NM,West,91,95
1218,87106,3.5,$,21,35.0805723,-106.6168657,Chipotle,0,1578,25119,30.8,37420,28970,5921,903,ALBUQUERQUE,NM,West,85,92
1219,60014,,,,42.2262,-88.3019,Panda Express,1,656,48443,40.7,87256,39560,3198,1040,CRYSTAL LAKE,IL,Midwest,48,36
1220,60014,2.5,$,36,42.2266201,-88.294964,Chipotle,0,937,48443,40.7,87256,39560,3198,1040,CRYSTAL LAKE,IL,Midwest,55,50
1221,93637,2,$,65,36.9743,-120.0791,Panda Express,1,657,39381,32,52207,21669,6693,1339,MADERA,CA,West,64,52
1222,93637,3,$,29,36.9739861,-120.0829977,Chipotle,0,327,39381,32,52207,21669,6693,1339,MADERA,CA,West,66,48
1223,55120,3,$,10,44.8342,-93.1537,Panda Express,1,658,4355,47.9,99688,59517,164,58,SAINT PAUL,MN,Midwest,69,71
1224,85713,3,$$,30,32.1854,-110.9686,Panda Express,1,659,46640,36.2,36296,17635,11712,1800,TUCSON,AZ,West,73,91
1225,45211,2.5,$,28,39.1449,-84.6214,Panda Express,1,660,37201,34.7,42024,24013,8020,2287,CINCINNATI,OH,Midwest,60,36
1226,45211,1.5,$,34,39.1515126,-84.628304,Chipotle,0,1128,37201,34.7,42024,24013,8020,2287,CINCINNATI,OH,Midwest,64,31
1227,74012,2.5,$,16,36.0653,-95.7752,Panda Express,1,661,62429,36,69309,31445,4905,1543,BROKEN ARROW,OK,South,41,41
1228,7080,3.5,$,64,40.5496,-74.4258,Panda Express,1,662,23854,41.2,100573,37058,751,894,SOUTH PLAINFIELD,NJ,East,46,42
1229,7080,2.5,$,87,40.5545131,-74.4313565,Chipotle,0,1545,23854,41.2,100573,37058,751,894,SOUTH PLAINFIELD,NJ,East,46,43
1230,7080,2.5,$$,79,40.55415,-74.432341,Red Lobster,2,389,23854,41.2,100573,37058,751,894,SOUTH PLAINFIELD,NJ,East,48,44
1231,92802,2.5,$,124,33.8186,-117.9417,Panda Express,1,663,42248,33.7,58944,21754,8834,1339,ANAHEIM,CA,West,86,67
1232,92802,2.5,$,221,33.8187045,-117.941774,Chipotle,0,150,42248,33.7,58944,21754,8834,1339,ANAHEIM,CA,West,86,67
1233,37167,2.5,$,43,35.9795,-86.565,Panda Express,1,664,59055,35.5,63319,27391,6794,1537,SMYRNA,TN,South,49,41
1234,37167,2,$,21,35.9794102,-86.5642693,Chipotle,0,2172,59055,35.5,63319,27391,6794,1537,SMYRNA,TN,South,49,41
1235,93722,2,$$,38,36.8361,-119.9124,Panda Express,1,665,83179,30.9,56028,21684,17551,3593,FRESNO,CA,West,42,36
1236,93722,3,$,63,36.8094238,-119.871819,Chipotle,0,272,83179,30.9,56028,21684,17551,3593,FRESNO,CA,West,64,58
1237,75237,2,$,23,32.6484,-96.8668,Panda Express,1,666,20773,27.2,27296,14686,6955,973,DALLAS,TX,South,51,50
1238,75237,4,$,4,32.6503745,-96.8655789,Chipotle,0,2251,20773,27.2,27296,14686,6955,973,DALLAS,TX,South,55,53
1239,46060,2.5,$,21,40.0361,-85.9943,Panda Express,1,667,40387,33.2,73936,31991,3300,884,NOBLESVILLE,IN,Midwest,50,69
1240,46060,2.5,$,32,39.9949,-85.9282,Panda Express,1,910,40387,33.2,73936,31991,3300,884,NOBLESVILLE,IN,Midwest,51,69
1241,46060,2.5,$,36,39.9958905,-85.9371137,Chipotle,0,1035,40387,33.2,73936,31991,3300,884,NOBLESVILLE,IN,Midwest,46,66
1242,78258,3,$,55,29.6422,-98.455,Panda Express,1,668,46418,37.2,102425,46628,2310,880,SAN ANTONIO,TX,South,65,37
1243,78258,2.5,$,44,29.6470149,-98.4499956,Chipotle,0,2369,46418,37.2,102425,46628,2310,880,SAN ANTONIO,TX,South,49,24
1244,78258,3,$,65,29.6094968,-98.5096263,Chipotle,0,2373,46418,37.2,102425,46628,2310,880,SAN ANTONIO,TX,South,57,45
1245,32827,2.5,$,43,28.4276,-81.3142,Panda Express,1,669,9421,37.1,76304,42352,442,199,ORLANDO,FL,South,20,37
1246,32827,2,$,29,28.435445,-81.3013027,Chipotle,0,788,9421,37.1,76304,42352,442,199,ORLANDO,FL,South,21,38
1247,75248,2.5,$,40,32.9561,-96.818,Panda Express,1,670,36829,41.9,84236,57768,2179,797,DALLAS,TX,South,83,56
1248,95110,2,$,200,37.3404,-121.9064,Panda Express,1,671,20203,31,87634,37655,2714,588,SAN JOSE,CA,West,72,85
1249,95110,2.5,$,31,37.3145305,-121.871421,Chipotle,0,472,20203,31,87634,37655,2714,588,SAN JOSE,CA,West,72,77
1250,95110,2.5,$,103,37.3505886,-121.9221827,Chipotle,0,475,20203,31,87634,37655,2714,588,SAN JOSE,CA,West,41,61
1251,51501,3,$,14,41.2215,-95.8352,Panda Express,1,673,35356,35.9,47036,22845,5414,860,COUNCIL BLUFFS,IA,Midwest,32,45
1252,51501,3.5,$$,26,41.229772,-95.850252,Red Lobster,2,259,35356,35.9,47036,22845,5414,860,COUNCIL BLUFFS,IA,Midwest,49,41
1253,97086,2.5,$,47,45.4551,-122.5797,Panda Express,1,674,31000,39.1,89852,44318,2120,664,HAPPY VALLEY,OR,West,79,83
1254,97086,3,$,17,45.4364,-122.5729,Panda Express,1,1858,31000,39.1,89852,44318,2120,664,HAPPY VALLEY,OR,West,76,72
1255,97086,2.5,$,139,45.43413,-122.5724215,Chipotle,0,2002,31000,39.1,89852,44318,2120,664,HAPPY VALLEY,OR,West,76,70
1256,96825,3.5,$,65,21.2835,-157.7118,Panda Express,1,675,29375,47,118571,53486,998,397,HONOLULU,HI,West,68,53
1257,95060,2.5,$,61,36.9621,-122.0444,Panda Express,1,676,47367,35.5,71485,43396,11749,1844,SANTA CRUZ,CA,West,91,100
1258,95060,2.5,$,171,36.9826137,-122.0293636,Chipotle,0,488,47367,35.5,71485,43396,11749,1844,SANTA CRUZ,CA,West,90,91
1259,95688,1.5,$$,257,38.3629,-121.968,Panda Express,1,677,37227,38.8,88053,39146,3421,1103,VACAVILLE,CA,West,57,49
1260,95688,2,$$,252,38.3669041,-121.9624169,Chipotle,0,520,37227,38.8,88053,39146,3421,1103,VACAVILLE,CA,West,51,44
1261,93454,2.5,$,103,34.9213,-120.433,Panda Express,1,678,40604,31,62015,22512,6384,1214,SANTA MARIA,CA,West,78,69
1262,93454,3,$,84,34.9213223,-120.4330122,Chipotle,0,489,40604,31,62015,22512,6384,1214,SANTA MARIA,CA,West,78,69
1263,93454,3.5,$$,139,34.93319,-120.418546,Red Lobster,2,74,40604,31,62015,22512,6384,1214,SANTA MARIA,CA,West,43,56
1264,37204,3,$,44,36.1061,-86.7635,Panda Express,1,679,14768,29.9,78739,47481,1062,185,NASHVILLE,TN,South,43,39
1265,37204,2.5,$,32,36.1113722,-86.7666681,Chipotle,0,2162,14768,29.9,78739,47481,1062,185,NASHVILLE,TN,South,51,34
1266,94063,2,$,127,37.485,-122.2321,Panda Express,1,680,34503,33.7,71458,31362,5764,673,REDWOOD CITY,CA,West,96,87
