,Address,Zip Code,Latitude,Longitude,yelp_rating,price_tag,review_count,business_name
644,"1648 Rio Rd E, Charlottesville, VA 22901",22901,38.080075,-78.47346,2.5,$$,50.0,red-lobster-charlottesville
645,"4115 Chesapeake Square Blvd, Chesapeake, VA 23321",23321,36.825363,-76.40997,3.0,$$,56.0,red-lobster-chesapeake
646,"75 Peppers FRY RD NW, Christiansburg, VA 24073",24073,37.163911999999996,-80.425374,2.5,$$,31.0,red-lobster-christiansburg
647,"119 Temple Lake Dr, Colonial Heights, VA 23834",23834,37.253857,-77.385849,2.0,$$,59.0,red-lobster-colonial-heights-2
648,"370 Mall Dr, Danville, VA 24540",24540,36.596107,-79.421223,2.0,$$,23.0,red-lobster-danville
649,"10325 Fairfax Blvd, Fairfax, VA 22030",22030,38.859982,-77.300925,3.0,$$,197.0,red-lobster-fairfax
650,"3109 Spotsylvania Mall Dr, Fredericksburg, VA 22407",22407,38.292693,-77.517553,3.0,$$,73.0,red-lobster-fredericksburg
651,"1046 W Mercury Blvd, Hampton, VA 23666",23666,37.043034000000006,-76.38374,2.5,$$,42.0,red-lobster-hampton
652,"2121 E Market St, Harrisonburg, VA 22801",22801,38.424566,-78.839906,3.0,$$,27.0,red-lobster-harrisonburg
653,"3425 Candlers Mountain Rd, Lynchburg, VA 24502",24502,37.366184999999994,-79.17424799999999,3.0,$$,39.0,red-lobster-lynchburg-2
654,"7505 Broken Branch Ln, Manassas, VA 20109",20109,38.791656,-77.514797,3.0,$$,102.0,red-lobster-manassas
655,"13236 Rittenhouse Dr, Midlothian, VA 23112",23112,37.416212,-77.640357,3.0,$$,55.0,red-lobster-midlothian
656,"12580 Jefferson Ave, Newport News, VA 23602",23602,37.131484,-76.513834,2.5,$$,48.0,red-lobster-newport-news
657,"8009 W Broad St, Richmond, VA 23294",23294,37.6251,-77.53076,3.5,$$,54.0,red-lobster-richmond
658,"4415 S Laburnum Ave, Richmond, VA 23231",23231,37.529656,-77.357935,2.5,$$,46.0,red-lobster-richmond-2
659,"3529 Franklin Rd SW, Roanoke, VA 24014",24014,37.237607000000004,-79.968731,3.0,$$,29.0,red-lobster-roanoke
660,"1477 Greenville Ave, Staunton, VA 24401",24401,38.123084999999996,-79.065084,2.5,$$,20.0,red-lobster-staunton
661,"21065 Dulles Town Center, Sterling, VA 20166",20166,39.028425,-77.424171,3.0,$$,131.0,red-lobster-sterling
662,"709 Independence Blvd, Virginia Beach, VA 23455",23455,36.863186999999996,-76.132716,3.0,$$,78.0,red-lobster-virginia-beach
663,"Lynnhaven Mall, 821 Lynnhaven Pkwy, Virginia Beach, VA 23452",23452,36.812909999999995,-76.069704,3.0,$$,58.0,red-lobster-virginia-beach-2
664,"1956 Laskin Rd, Virginia Beach, VA 23454",23454,36.847658700000004,-76.0359513,3.0,$$,58.0,red-lobster-virginia-beach-2
665,"3311 Shore Dr, Virginia Beach, VA 23451",23451,36.9060826,-76.0864067,3.0,$$,78.0,red-lobster-virginia-beach
666,"2865 Lynnhaven Dr A5, Virginia Beach, VA 23451",23451,36.9072187,-76.0685662,3.0,$$,78.0,red-lobster-virginia-beach
667,"308 Mediterranean Ave, Virginia Beach, VA 23451",23451,36.8317041,-75.9782013,3.0,$$,58.0,red-lobster-virginia-beach-2
668,"2165 General Booth Blvd STE 154, Virginia Beach, VA 23454",23454,36.765343900000005,-76.0152092,3.0,$$,58.0,red-lobster-virginia-beach-2
669,"227 Mediterranean Ave, Virginia Beach, VA 23451",23451,36.831084000000004,-75.977238,3.0,$$,58.0,red-lobster-virginia-beach-2
670,"2100 Richmond Rd, Williamsburg, VA 23185",23185,37.299749,-76.728324,3.0,$$,38.0,red-lobster-williamsburg
671,"2400 S Pleasant Valley Rd, Winchester, VA 22601",22601,39.15531,-78.17456899999999,2.5,$$,39.0,red-lobster-winchester-2
672,"2544 Prince William Pkwy, Woodbridge, VA 22192",22192,38.652271999999996,-77.288658,2.5,$$,134.0,red-lobster-woodbridge
673,"2006 S 320th St, Federal Way, WA 98003",98003,47.315519,-122.307745,3.0,$$,224.0,red-lobster-federal-way
674,"203 Three Rivers Dr, Kelso, WA 98626",98626,46.143342,-122.8998779,3.5,$$,69.0,red-lobster-kelso
675,"1120 N Columbia Center Blvd, Kennewick, WA 99336",99336,46.222671000000005,-119.222695,2.5,$$,77.0,red-lobster-kennewick
676,"4231 196th St SW, Lynnwood, WA 98036",98036,47.821342,-122.29096200000001,3.0,$$,367.0,red-lobster-lynnwood
677,"4505 Martin Way E, Olympia, WA 98516",98516,47.048028,-122.82498999999999,3.0,$$,104.0,red-lobster-olympia
678,"3208 NW Randall Way, Silverdale, WA 98383",98383,47.660166,-122.69371699999999,3.0,$$,94.0,red-lobster-silverdale
679,"4703 N Division St, Spokane, WA 99207",99207,47.701056,-117.411557,2.5,$$,112.0,red-lobster-spokane
680,"1929 S 72nd St, Tacoma, WA 98408",98408,47.192077000000005,-122.460999,3.5,$$,164.0,red-lobster-tacoma
681,"8219 NE Vancouver Mall Dr, Vancouver, WA 98662",98662,45.656458,-122.5884553,3.0,$$,140.0,red-lobster-vancouver
682,"905 N 1st St, Yakima, WA 98901",98901,46.613915999999996,-120.511168,2.5,$$,51.0,red-lobster-yakima
683,"101 Cross Terrace Blvd, Charleston, WV 25309",25309,38.317609000000004,-81.71695799999999,3.0,$$,28.0,red-lobster-charleston
684,"200 10th St, Huntington, WV 25701",25701,38.423513,-82.442233,3.0,$$,21.0,red-lobster-huntington
685,"1512 University Town Centre Dr, Morgantown, WV 26501",26501,39.655013000000004,-80.005177,3.5,$$,24.0,red-lobster-morgantown
686,"3705 Murdock Avenue, Parkersburg, WV 26101",26101,39.29717,-81.547218,3.0,$$$,19.0,red-lobster-parkersburg
687,"1200 N Casaloma Dr, Appleton, WI 54913",54913,44.272476,-88.475569,3.0,$$,26.0,red-lobster-appleton
688,"1251 Lombardi Access Rd, Ashwaubenon, WI 54304",54304,44.506443700000005,-88.0737008,3.0,$$,37.0,red-lobster-ashwaubenon
689,"1019 W Clairemont Ave, Eau Claire, WI 54701",54701,44.792153000000006,-91.514552,3.5,$$,19.0,red-lobster-eau-claire
690,"4645 S 76th St, Greenfield, WI 53220",53220,42.960442,-88.008841,2.5,$$,74.0,red-lobster-greenfield
691,"4502 E Towne Blvd, Madison, WI 53704",53704,43.127969,-89.307357,3.0,$$,84.0,red-lobster-madison
692,"2800 S Green Bay Rd, Mt Pleasant, WI 53406",53406,42.698815,-87.854399,2.5,$$,43.0,red-lobster-mount-pleasant-2
693,"2801 N Mayfair Rd, Wauwatosa, WI 53222",53222,43.069214,-88.04852,2.0,$$,101.0,red-lobster-wauwatosa
694,"5010 E 2nd St, Casper, WY 82609",82609,42.848222,-106.25816499999999,2.5,$$,19.0,red-lobster-casper
695,"1923 Dell Range Blvd, Cheyenne, WY 82009",82009,41.159724,-104.794425,2.5,$$,52.0,red-lobster-cheyenne
